Date,volETH,totalValueLockedUSD,bridgeVolume,dailyBorrowUSD,dailyDepositUSD,dailyRepayUSD,dailyWithdrawUSD,dailyFlashloanUSD,dailyLiquidateUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,dailyProtocolSideRevenueUSD,dailySupplySideRevenueUSD,dailyTotalRevenueUSD,dailyTransferUSD,dailyActiveBorrowers,dailyActiveDepositors,dailyActiveUsers,dailyActiveTxSigners,dailyActiveLiquidatees,dailyActiveLiquidators,dailyActivePositions,dailyBorrowCount,dailyDepositCount,dailyFlashloanCount,dailyLiquidateCount,dailyRepayCount,dailyTransactionCount,dailyTransferCount,dailyWithdrawCount,openPositionCount,weightedAverageGasPrice,weightedAverageTxFee,weightedAverageEthAPY,weightedAverageStablecoinAPY,bridgeHack,lendingHack,tokenization,marketCollapse,bridgeIntegrations,mainnet,FGI,ETHreturn,CER
2024-09-16,0.02436184186536208,38838453028,125027063.95,2462133195.8,4988493099.9,2141264383.1,4668866445.9,33730988.7303,981349.414239,12601910855.9,38838453028,549857.7448699999,1305838.5499,1855696.294725921,139853906.514,2497,4302,9197,20097,167,49,0,5855,12965,10402,173,5713,59063,6573,17408,3359299,0.9114960946091882,0.9297569197970236,0.7745412833084266,5.395522592115525,0,0,0,0,0,0,39,-0.00924398920313507,0.49356251406849827
2024-09-17,0.02539634217359432,39451969886,117719141.47,2087284036.68,2009262390.4,2109312808.9,1991442356.6,100483256.2426,2719923.632355,12668365559.9,39451969886,314605.67869000003,1394167.21155,1708772.89014684,174476825.026,2762,3967,8784,26388,52,30,0,6489,13815,19639,53,6003,71361,7835,17557,3360451,0.02287651355546987,-0.0185808621498549,0.8767968280235272,4.9917897795414845,0,0,0,0,0,0,33,0.01988188503384336,1.0388309892489789
2024-09-18,0.02469519225781537,39550192177,137040218.84,1827082652.2,2448740238.29,1798016621.4,2534190860.6,21013381.281,264666.47491,12767476715.3,39550192177,260334.60938,1391706.12244,1652040.731705505,89285611.454,2329,4126,8530,28462,71,36,0,5710,12530,19011,79,5462,68204,6342,19086,3361525,-0.00457031997679932,0.04864262532852749,1.0196232426849867,5.0857135101843145,0,0,0,0,0,0,45,0.01288095875017347,0.7461316735971494
2024-09-19,0.02828303453782138,40619474690,499285181.39,1964074950.3,3362660431,1873428314.3,3347366759.7,21254241.2466,22923.449058,13013528876.7,40619474690,503887.30531,1361778.76891,1865666.07395078,73752849.794,3238,4656,10103,22536,82,32,0,8332,14525,10453,84,7206,68573,7489,20524,3362259,0.5000739325990997,0.4297361838126418,0.9107909485904836,5.090666582995119,0,0,0,0,0,0,49,0.0381755259517158,0.5840836416884104
2024-09-20,0.02931142683723535,40837482910,221404298.56,1070013285.61,2005665534.9,1453793624.8,2257064332.6,15490469.9136,25656.58814,12735746670.2,40837482910,301373.54329999996,1252415.39101,1553788.934714997,47293997.542,3081,4545,9973,28023,98,36,0,7775,13580,17359,104,6797,68074,6560,15947,3362916,-0.00893330694726207,0.03890860545314002,1.0402783773737865,5.224501019334142,0,0,0,0,0,0,54,0.0387213433650464,0.533495374473466
2024-09-21,0.02868698407291986,41331573185,132966465.675,577637974.53,698491366.14,537724815.66,654898187.39,15201869.4441,65021.853119,12925245033.3,41331573185,246568.88047,1234082.13311,1480651.01355607,30512845.1,2303,3745,8297,24970,54,25,0,4816,10910,17087,55,4205,53048,5542,10452,3363710,-0.12393645609165962,-0.05461071528597191,1.046596136512534,5.383088257754166,0,0,0,0,0,0,54,0.01992669032295868,0.8269794052317934
2024-09-22,0.02026451820573603,41334811472,122560030.95,631985534.02,1298528883.5,422071766.61,1161345220.5,21586698.536,114512.6466319,13048968515.5,41334811472,257804.70087,1252675.89533,1510480.596301051,59331365.555999994,2335,4145,8678,22055,156,19,0,4835,11108,20196,156,4265,54808,5406,8865,3364531,-0.13927838678307902,-0.13821596989626275,1.021560149083688,5.252893063206792,0,0,0,0,0,0,52,-0.01193308615279331,0.48669347447749706
2024-09-23,0.01719981758816055,42154791197,194022632.69,981667159.4,2073965149,703461735.1,1909852987.4,22437479.8446,78331.754801,13434881778.5,42154791197,465953.03621,1361973.87461,1827926.910364763,97081422.311,3132,5080,10570,22795,80,25,0,7158,15355,17665,87,6046,66940,8199,12461,3365508,0.47839900037469074,0.43772714973588894,0.9466231058103306,5.157937106503319,0,0,0,0,0,0,50,0.02497261704016384,0.47332866700934134
2024-09-24,0.01858370122984955,42329041773,342824970.9,915665401.6,1194453320.1999998,763980392.81,1031420556.9,80240771.87290001,24368.078108,13593609476.6,42329041773,315757.85857,1412502.07416,1728259.933047226,44980567.495,2878,4719,9981,11548,83,25,0,6535,13725,5786,83,5945,49647,6513,11077,3366889,0.03589628982176215,0.02638001394028247,0.9439118771553352,5.234616232037269,0,0,0,0,0,0,54,0.00183013739373993,0.7665978955516491
2024-09-25,0.02540739777480351,41596090723,223945108.21,1539385323.4,1363469213.4,1496679244.1,1328651414.8,18605254.43,19657.492476,13435138541.5,41596090723,391538.32786,1409953.6803,1801492.008234229,66069286.21,2513,4528,9493,13875,52,20,0,6256,12632,5655,54,6204,47147,6039,10328,3367940,-0.0392519242760436,-0.04498862560735063,0.9421815372635404,5.280869949478448,0,0,0,0,0,0,59,-0.02758141830934768,1.1290209623151877
2024-09-26,0.0231016571005048,42240355060,224960060.2,2028671963.73,1766862302.9,2196124293.5,1656993328.7,24033719.7006,4438.2977098,13340643333.9,42240355060,256017.95621,1300180.81201,1556198.767800663,70861915.668,3094,4915,10262,15927,58,17,0,8532,14935,7321,92,7640,57027,6397,12133,3369042,-0.05959296617958264,-0.05248310148051452,0.9939521593258244,5.3529505866186415,0,0,0,0,0,0,50,0.01984183704646369,1.1481777388086691
2024-09-27,0.02043982684876856,42993146821,275623488.13,766241324.51,2207470376.9,661560171.8299999,2134150155.7,24940189.3665,20717.334668,13603718457,42993146821,315514.26196000003,1356176.03849,1671690.30058184,59703361.521,3525,5255,11209,12494,57,24,0,7183,13877,3236,57,6069,48860,7205,11253,3370549,-0.24963738668456137,-0.26314370862344505,0.90077820704962,4.919581599810048,0,0,0,0,0,0,61,0.02346078187737355,0.34711284578416396
2024-09-28,0.02018210466906693,42780775890,163801686.34,692052517.38,1350542918.55,634003587.24,1325003063.53,25200418.8685,7258.7089939,13588955517,42780775890,232522.61862,1328286.2869000002,1560808.906115687,118143950.335,2378,4096,9110,11445,37,21,0,5371,11318,3146,40,4938,43137,6685,11655,3371457,-0.5464958568196897,-0.4816936783041539,0.9970427657847436,5.359524652177106,0,0,0,0,0,0,64,-0.00700902642957856,0.5124254163821886
2024-09-29,0.01961561284589533,42654533445,141601701.2,1160585042.85,1738277452.03,1154193404.49,1746066489.14,15352624.6722,6961.0273911,13550379505,42654533445,335530.68759,1311802.52607,1647333.21377723,47546199.616,2277,3924,8577,14832,56,24,0,5709,11170,3083,59,4677,50965,6698,19602,3372971,0.06700142454364434,0.05623100499694172,0.991204447620026,5.435698864142787,0,0,0,0,0,0,63,-0.00676496660641312,0.6676638654517679
2024-09-30,0.01909206592934649,41955295227,182702802.11,2449379594.71,2273969588.1,2368389501.87,2212558687.6,28679622.1877,26885.940567,13483949074.9,41955295227,305459.30506,1438177.58517,1743636.889918756,113395059.431,2665,4497,9691,13297,51,31,0,7577,12938,4352,55,7489,54809,7342,15072,3374053,0.27879750095037376,0.20103145936200095,0.9928046240342808,5.479305981395305,0,0,0,0,0,0,61,-0.020600787459772,1.0771382377002512
2024-10-01,0.02894937482487239,40543251080,282508679.61,2942749156.97,1881620791.7,2892628573.41,1905179530.8,112587258.198,1841773.6193,13176838583.3,40543251080,363373.40933,1397067.25515,1760440.66415546,84335476.29,3124,5061,10687,13205,376,73,0,8139,14333,5390,385,8946,59565,7862,14537,3374900,0.3734080605693678,0.2377517738955375,1.6384184725626114,5.59690972698536,0,0,0,0,0,0,50,-0.06089569001767714,1.56394379247441
2024-10-02,0.02975798662434027,39882432407,400560424.76,3670424407.02,2409663854.7200003,3551831459.91,2368805596.12,47233752.742,172940.75202,13123007622.2,39882432407,372434.80434,1350412.37195,1722847.17666725,83195205.951,2932,5079,10134,26306,175,41,0,7421,13693,15093,178,7019,69683,7023,19283,3376336,-0.3504128417534863,-0.27251949847506723,0.9529159061926206,5.369181068317531,0,0,0,0,0,0,42,-0.03493431390339996,1.5232101356504344
2024-10-03,0.02646988942274234,39574678355,160548861.05,2653306591.6,3274449515.2,2564211460.83,3214831761.3,26252794.876,2657190.6434000004,13129461592.6,39574678355,288087.00169,1299920.26566,1588007.2669776,82803183.9,2582,4913,9850,15713,137,57,0,6702,13225,4218,138,6777,55793,5970,18811,3377587,-0.28570602136778983,-0.2737977178606455,0.9715738722262252,5.366407115284702,0,0,0,0,0,0,37,-0.00674411494008531,0.810306153533089
2024-10-04,0.02742143242219329,40429411348,221013774.75,4507396037.54,1410265098.2,4391454211.51,1363117059.7,20149224.7098,92151.694637,13381847258.1,40429411348,350084.58298,1299715.09283,1649799.675377535,54845513.075,2447,4275,8625,14944,34,18,0,6947,12801,4494,34,6291,55549,6150,18875,3378622,-0.13154559025527063,-0.10966777015476388,1.0634952600594132,5.450463748961179,0,0,0,0,0,0,41,0.02718834163800387,3.1961338639756742
2024-10-05,0.02793444911082144,40256291592,106860964.83,2769021204.2,1117053597.35,2837164523.51,1188203096.14,49219532.717999995,16108.34725431,13294738638.5,40256291592,225898.29198,1273651.23012,1499549.521997724,26580251.91,1826,3421,7025,12810,26,20,0,4900,8917,3209,26,4268,41846,5002,15545,3380033,-0.0584201627804751,0.0043418807508018,1.1179714260328473,5.411779231330683,0,0,0,0,0,0,49,2.277710951767986e-4,2.4788615432321093
2024-10-06,0.02945907200091415,40679969021,97664312.28,2398145412.5,1688932318.64,2321053016.3,1627534695,12262257.177,7306.365235200001,13463294016.1,40679969021,189825.08334,1229769.88117,1419594.964926421,13970470.941,1898,3243,6794,11935,52,19,0,5211,8627,3007,54,4631,39622,4272,13827,3380951,0.26345605209217027,0.293682185726972,1.149947782313959,5.412249241567253,0,0,0,0,0,0,50,0.01044227056510216,1.4199180073900701
2024-10-07,0.02925545673807046,40363556740,159689950.32,3676568420.79,1457875988.9,3745897732.41,1620101851.2,25926024.112,54833.777015,13301916484.8,40363556740,1496387.90579,1321851.89164,2818239.79818223,54607215.651,2555,3836,8173,13813,50,24,0,6850,10564,3446,52,6076,47879,5001,15907,3381678,0.7049039322457443,0.5863866849864162,1.1137463956667506,5.173121194789887,0,0,0,0,0,0,50,-0.00723001742932449,2.5218663650287927
2024-10-08,0.01923765736055285,40676066790,304240173.29,3524412226.7,2555645345.9,3158117565.9,2358330324.8,11308584.3709,735989.229789,13709268535.6,40676066790,312272.28638999996,1321712.56477,1633984.85139239,51107511.566,2221,3900,8312,9565,34,25,0,5989,10377,3659,36,4899,39493,5065,9470,3382792,0.26608859311763783,0.03884818200657454,1.0590873481998488,5.171229761916037,0,0,0,0,0,0,49,0.00747585559529895,1.3790693737510114
2024-10-09,0.017643658725629,40101309690,209311006.54,2311919778.3,1706774252.3,2121259190.3,1516832007.3,33476378.412,38901.784096,13730139813,40101309690,566501.44096,2146061.2853,2712562.72674857,72763981.97600001,2663,4747,9320,13727,67,19,0,6307,12973,3721,67,5782,49413,5650,14918,3384576,-0.24103650967605875,-0.04510041368607595,1.987575457605559,5.101031168875734,0,0,0,0,0,0,49,-0.02943430826443993,1.3545551060338081
2024-10-10,0.017471611055538,39836001085,159054719.6,2300782593.81,2098419332.5,2327458011.1,2232641032.8,35455826.928,173840.16663,13672331580.4,39836001085,480141.4904,1944626.54288,2424768.03303964,80542451.61400001,2707,5011,9970,11641,100,38,0,6519,14440,4630,106,6436,50456,5775,12554,3385885,-0.3920270151161539,-0.35825636436724273,1.027724185689148,5.0464390643447405,0,0,0,0,0,0,39,0.00642201919905005,1.0964360450629806
2024-10-11,0.01615585991624473,40542710435,328646634.15,2404850148.9,2536935663.4,2588576840.2,2689147774.7,19821486.8539,22494.7650279,13619585001.9,40542710435,321668.80818999995,1314507.12729,1636175.936017477,45809624.519,2429,4465,9224,10614,38,21,0,6324,12360,3762,41,6294,44640,5393,10471,3387296,0.2861804444109435,0.21645131408233753,1.1196569201264122,5.177248877107283,0,0,0,0,0,0,32,0.02129015138543089,0.9479350160882759
2024-10-12,0.01707622950039695,40700915680,119185833.98,522709360.07,1911209138.82,579890318.24,1840799508.4,20462138.413000003,8717313.690945301,13572056245.3,40700915680,221356.11944,1281308.70826,1502664.827434169,49352839.714,2096,3852,8091,9396,34,20,0,4978,10991,3085,34,5305,38893,5136,9366,3388543,-0.23612419177958,-0.19578539391815997,1.1025401945086224,5.191589328269268,0,0,0,0,0,0,49,0.01618122055209436,0.27349668304366004
2024-10-13,0.01693542520053527,40717644176,117482439.68,483112219.22,1246452769.98,467111026.35,1206419495,11439688.8148,23532.785526,13625624720,40717644176,327746.63642999995,1268878.22107,1596624.85800914,90479197.729,1953,3545,7620,8602,47,32,0,4837,11052,2172,53,5425,38796,5737,9521,3389476,-0.13510688883488065,-0.02123696475348865,1.0879383062869947,5.126446515144067,0,0,0,0,0,0,50,-0.00305738904396157,0.3875896711495549
2024-10-14,0.02811078039030909,42335617986,188981951.72,990980875.43,1333017012.1,815891859.55,1201086581.9,36191232.333,51170.723793000005,14075982875,42335617986,680037.81975,1340051.30234,2020089.12177789,109377299.646,3401,4984,10628,11744,99,41,0,8847,16743,3591,103,9469,58812,7161,12911,3390328,0.4052189041383788,0.3331701715348308,1.2549852003588506,5.180222856642925,0,0,0,0,0,0,48,0.06340834025167208,0.7434120243288079
2024-10-15,0.02916280260136656,42177332401,273137055.14,969925397.51,1296818923,921938349.32,1316111571.9,118823952.192,64945.523156,14036433578,42177332401,348013.02113,1398068.9512999998,1746081.97227683,40030328.249,3110,4716,9831,10745,52,38,0,8025,15713,4057,55,9897,56634,6370,12519,3391621,-0.15116434198053516,-0.18145051467088943,1.1183340246622826,5.281541132585597,0,0,0,0,0,0,65,-0.0086668558184817,0.7479266228366102
2024-10-16,0.0242340497242786,42455172004,194467529.84,1002464021.59,2065905906.6,878253025.52,2048915547.2,28484583.9368,11056.3311414,14220175226,42455172004,290371.27673000004,1353571.69747,1643942.974524461,23005611.961,2880,4552,9610,10847,43,30,0,7733,15650,3463,46,9054,54577,6172,12458,3392964,-0.15161425827647332,-0.09285985863681852,1.1208031620907413,5.2544477395886,0,1,0,0,0,0,73,0.00124546618564025,0.485241858492879
2024-10-17,0.02487706621745674,42221370803,208406873.2,1466420556.78,1469056295.21,1486539808.25,1414834842.13,25670364.6473,12087.0012946,14114445014,42221370803,401382.14202,1285753.47327,1687135.615674227,33623973.559999995,2146,3932,8161,9286,37,19,0,6820,13700,3761,37,8137,48616,5156,11009,2421522,0.2304836178396423,0.1579296424437914,1.1454943592965274,5.311391940340268,0,0,0,0,0,0,71,-0.00213164926920228,0.998205828844957
2024-10-18,0.02460094465205022,42736369830,359209265.51,1025086806.86,1258428492.52,892697473.98,1158548296.5,34236088.6139,85505.1011178,14316711585,42736369830,338923.71879,1361962.9058,1700886.624242492,29117978.3149,2317,3860,7892,9313,28,14,0,7287,13660,3993,28,8259,46778,3952,9604,2422262,0.14997186827184153,0.10402714787595024,1.1042889770509798,5.579014372185374,0,0,0,0,0,0,73,0.01379411076025771,0.814576921098843
2024-10-19,0.02473124255803503,42750802166,137299259.04,392642910.65,802910095.88,372604255.06,732098033.03,24863714.62984,62493.69744,14321037744,42750802166,195546.12557,1309480.53243,1505026.657712631,25366601.205,1932,3791,7549,8762,18,13,0,6484,10835,3542,18,7105,40444,4680,7785,2423264,-0.5058579738693246,-0.49792299593328226,1.106743847408575,5.2543489207531255,0,0,0,0,0,0,72,0.00214402883359099,0.4890247521668764
2024-10-20,0.02594241234325755,43614293394,132145447.03,521552223.44,940528127.13,418639887.74,854127551.69,19259097.321,106464.842833,14582320603,43614293394,531882.20357,1359641.94291,1891524.145938693,21865543.3076,2628,4198,8223,9325,48,20,0,6684,13181,3798,49,6899,43875,4042,9227,2424394,-0.25154883262482475,0.253247238,1.144776978647447,5.481410947715501,0,0,0,0,0,0,73,0.0370370822967212,0.5545312345219325
2024-10-21,0.02044660218003409,38875971210,169473578.67,1503000941.52,3044300269.86,1399181802.92,7244897122.7,30656618.6807,40828.1587167,14534932424,38875971210,295297.95253,1475974.3382,1771272.29075614,75062271.479,3192,5065,9617,11121,30,21,0,8023,15554,3665,30,9162,53096,5290,11374,2426323,0.02423003432190359,-0.0272986181182349,1.1642183616981996,5.520426705374449,0,0,0,0,0,0,72,-0.02978457828759229,0.4937098210713358
2024-10-22,0.021384311460742,38471236511,238646473.46,2563132422.5,1935548376.5,2475398572.2,1747264624.7,221821089.076,9486.8436742,14444116570.4,38471236511,290033.03227,1359070.1199,1649103.151816577,42636963.826,2779,5553,10114,11266,34,19,0,6627,13290,3512,34,6773,44068,3829,10004,2428055,0.12500602181810416,0.09572469770638072,1.1276832198552749,5.318816387141896,0,0,0,0,0,0,70,-0.01696946240777208,1.3242409508435244
2024-10-23,0.02573006802446107,37647061527,278196406.41,1058570060.1,1419290094.6,983745282.43,1338956213.1,60300143.543,502676.78737,14324482197.1,37647061527,373943.6933,1366103.845,1740047.53854334,73974480.936,2889,5748,10682,12479,166,45,0,7154,16113,5041,167,8807,55656,5389,12991,2429534,0.07787626230502322,0.12156304637925776,1.1279510234437566,5.406545801395186,0,0,0,0,0,0,71,-0.0371806791742566,0.7458447459948898
2024-10-24,0.02592970226146253,38195415819,231096415.44,2069329740.2,2667875619.2,1929314768.65,2422903331.6,78073457,303338.290093,14464624046.6,38195415819,439984.91979,1421718.1486,1861703.06889609,65190568.793000005,2765,5310,10005,13667,30,21,0,7268,15453,5490,32,9183,55633,4912,13295,2431031,-0.12251408966732212,-0.1371976719884924,1.1580209778134571,5.541737452221534,0,0,0,0,0,0,69,0.00386016200482153,0.775647007419528
2024-10-25,0.02740595366339894,37509342933,216630567.91,1944910899.72,3415007991.8,1878889480.59,3038778729.4,43808582.88,2039703.1661,14283987181,37509342933,370617.07746,1493082.612,1863699.68943638,226443847.907,2862,5227,10626,12437,611,78,0,7600,16361,5355,633,8706,61803,9008,14145,2431937,-0.13652541686335637,-0.17729669330915704,1.112977836479099,5.8470108354157,0,0,0,0,0,0,72,-0.03805524446886998,0.5695186964100972
2024-10-26,0.0291080879193392,37917482322,204845123.73,1473510518.54,2183107059.2,1503988118.65,2112517116.29,23255859.631,73014.4477717,14320050641.4,37917482322,282370.95007,1395825.30329,1678196.2531093,82710339.823,2531,4941,9442,11401,84,19,0,6379,14851,3321,85,6650,49948,6364,12302,2267847,-0.25293647378728323,-0.21234657054123324,1.1624071407222427,5.427602440283325,0,0,0,0,0,0,73,0.01679264433697724,0.6749602646972194
2024-10-27,0.0231276696525391,38296581274,155388876.82,891795085.8199999,2322530900.46,831961707.32,2178648568.45,32117694.4983,12869.133454,14447933076.1,38296581274,420750.26535,1319554.7208999998,1740304.985747567,49741781.288,2284,4087,8425,9646,206,11,0,5113,10587,2762,221,5196,37868,4885,9106,2434257,-0.0066683353875813,0.0904499509488461,1.1364595085780085,5.283957286221734,0,0,0,0,0,0,74,0.00996819819738981,0.38397555255061244
2024-10-28,0.02539317172948818,38896023853,301082869.46999997,1396869216.22,1947160040.4,1237007409.41,1812264985.52,19572957.2683,709773.6393200001,14685100209.8,38896023853,318441.42931000004,1375465.82608,1693907.255298565,117309144.532,2785,4577,9347,10650,234,28,0,7219,14514,3389,242,8090,50157,5061,11644,2435068,0.4243715310919868,0.35800855835925277,1.1813408296770362,5.274347027916451,0,0,0,0,0,0,72,0.02365523715525341,0.7173879841602773
2024-10-29,0.02747565516958154,39951325354,499666423.1,992458199.76,2480854698.81,905083180.41,2397093758.6,180360165.2609,216405.6255,14933187907,39951325354,450720.8095400001,1552710.0004,2003430.810223867,392438893.245,3836,5879,11503,12827,219,31,0,9291,18876,4569,227,10679,65106,7312,14158,2436091,0.09731589373216468,0.10112546505026568,1.1283236453015366,5.514453293588904,0,0,0,0,0,0,72,0.02736602425479883,0.40004688716193487
2024-10-30,0.02174227281601068,40219286161,284157233.78000003,765947270.1400001,1147811131.69,730428278.86,1046101703.8,33154740.401,7587.0628088,14971903643,40219286161,383345.96855,1502044.2983,1885390.26740568,97231773.216,2954,4904,9758,11225,252,23,0,7029,15899,4010,272,8929,53651,5330,12192,2437379,0.12061584356988515,0.15787826271228694,1.1916136223159206,5.510731784495463,0,0,0,0,0,0,77,0.00754355827246033,0.667311240493237
2024-10-31,0.03186629906213163,39105722057,247341250.91,906324553,2070068122.3,817603437.8,1888625535.2,33619434.72,188854.999151,14802183399.9,39105722057,327000.2073,1500590.602,1827590.809162367,146136547.338,2905,4938,9805,11451,243,32,0,8017,16665,3949,262,10526,56526,4549,12564,2438427,-0.22270651561704105,-0.27748914902258964,1.1395927173497495,5.462931389703705,0,0,0,0,0,0,77,-0.05388961774314627,0.4378235398325954
2024-11-01,0.02751444345323884,38830090555,201122932.37,747535701.01,2630767624.48,830109905.9,2650325788.1,24422505.838,112336.96592,14659094255.1,38830090555,292708.55318,1485682.5863,1778391.139233029,121142023.7,2841,4779,10019,11181,568,30,0,7485,14735,4477,785,9924,54489,5008,12077,2439461,-0.12646251497488364,-0.09854227729005048,1.2123593143800275,5.567488362185933,0,0,0,0,0,0,75,-0.00285424852396598,0.284151170956332
2024-11-02,0.02718914177919057,38607492706,163798796.22,348918468.65999997,1604671245.55,446205464.11,1585197990.67,77934226.9308,54378.579588,14500174685.7,38607492706,146447438.55324,1419457.60766,1616594.41152314,107183005.318,2204,4128,8641,9672,447,27,0,4821,11043,3249,571,6611,39364,3974,9097,2440532,-0.3077707873530896,-0.31669865757040544,1.172592378641945,5.526925951588798,0,0,0,0,0,0,72,-0.00779716244018491,0.21743922291098847
2024-11-03,0.02732056907008806,38541718266,174569352.49,566258802.61,2041560162.25,546210450.74,1873657209.16,39112526.044,1416331.8972,14467257546.8,38541718266,338298.49238,1352236.1207,1690534.613270063,84603352.611,2868,5198,10824,11861,966,64,0,7019,14009,4389,1128,9982,53634,5748,11359,2441627,-0.04624421095704566,-0.06903389314423815,1.1660020560741544,5.513649632227732,0,0,0,0,0,0,74,-0.01404834694736489,0.27736571915957015
2024-11-04,0.02550558617756215,37882500490,551852591.04,1942940300.38,3318335470.81,1881584239.1,3364029627.54,32853247.512,1638994.3444,14385769123.9,37882500490,309921.10395,1378793.4854,1688714.589667486,103443002.851,2642,5274,11002,12054,741,69,0,7529,14372,4450,827,10541,55827,5765,12344,2442559,0.11603965346297362,0.09082866108693947,1.1661337878369529,5.281813291596588,0,0,0,0,0,0,70,-0.02418667390188922,0.5855165390814847
2024-11-05,0.02184906601840726,38157598034,487997784.42,3818335705.47,1954198697.49,3833449270.22,1931228698.6,39206985.7333,25072.6357818,14339433645.7,38157598034,337876.90476,1421467.5931000002,1759344.497628063,121826308.267,2590,4741,9870,11110,508,22,0,7746,13119,4847,674,9255,53017,5507,11874,2443486,0.0853810659995607,0.08877631177528017,1.1426834567751507,5.398765752010958,0,0,0,0,0,0,70,0.00976892315993183,1.953913750108586
2024-11-06,0.05376937829774076,41250868534,564465156.85,1718834385.02,3119821294.3,1636370253.4,3082563168.2,73931658.33399999,285693.87459,14992975260.6,41250868534,687021.8275700001,1712456.4892,2399478.31665593,353072501.06299996,10144,12357,19174,20495,296,34,0,19217,29987,6584,358,16571,102020,8635,20685,2453597,0.848354267381017,0.8874492111143544,1.1423915883948592,6.339688520990633,0,0,0,0,0,0,70,0.11651173138875937,0.5509400131861264
2024-11-07,0.05088783024555013,42978496401,550832921.91,1369936737.11,2770370558.8,1195481837.4,2418953689.7,109320650.165,339792.741397,15471414509.2,42978496401,403348.82607,1700509.4509,2103858.277278461,234357979.073,5147,7361,14619,15879,538,45,0,12265,21232,5146,638,13180,76973,7316,17213,2454593,-0.170700425284256,-0.14690664978062626,1.164538078272196,5.913127103888732,0,0,0,0,0,0,77,0.06137275155407629,0.4944958474087289
2024-11-08,0.0498961808489114,43582154220,339618775.37,995805884.76,2066576406,1007683147.02,2019280863.96,152058758.9605,91870.276802,15584222523.4,43582154220,390824.0274,1734891.7503,2125715.77773709,293462850.536,4892,6616,12686,13934,873,29,0,10941,18500,4335,876,11991,66354,5344,14376,2455263,-0.16310219757819833,-0.15002987639017776,1.1670221343169764,5.600610225459938,0,0,0,0,0,0,75,0.02295732087409785,0.48186260225792976
2024-11-09,0.04893910456388613,45145555746,264190232.32,845638160.25,2600612408.3,898157188.26,2564709113.6,47003068.708,1948799.236818,15824364147.4,45145555746,432865.69246,1536546.5052,1969412.198051508,200673025.192,5458,7321,13440,14484,260,36,0,11992,19817,5203,267,12778,70617,5982,14601,2458022,-0.2952725048781392,-0.1905735505911381,1.1776978496017942,5.507510339812947,0,0,0,0,0,0,75,0.05465284431280093,0.3251688554400104
2024-11-10,0.04519031128526771,45881264955,509773882.93,789984883.8,1765068455.8,736229765.5,1829602574.2,42490607.615,318417.60608,15981241260.7,45881264955,371097.95613,1586093.9054,1957191.861765908,271026104.362,6317,7682,15178,16519,208,43,0,14001,21716,5863,211,14155,80188,7089,17170,2459573,0.4556843695518262,0.4061338754585861,1.1121427821484322,6.0373343220038755,0,0,0,0,0,0,78,0.01848719211195515,0.4475661446467509
2024-11-11,0.03640187612551649,48079227516,521953043.14,1074309164.3,1553466453.7,879555185.5999999,1689171477,50718440.915,2963511.86357,16577730422,48079227516,408274.84171,1948157.9821,2356432.823490589,293547637.658,6434,8124,16065,17928,308,53,0,14227,23566,6094,311,13813,84567,7589,18980,2461084,0.30564024604841683,0.3130585291669219,1.1410447052045618,6.2937766151254335,0,0,0,0,0,0,76,0.05676268715965804,0.6915560756019176
2024-11-12,0.04798675614659082,47030415354,461735637.57,1082168990.3,1727724564,1075876336.1,1799768885.9,86531127.101,3321459.16097,16281194774,47030415354,1235898.36154,2238590.116,3474488.478775726,264106937.07,5413,7360,15228,17108,360,42,0,11088,19969,5589,369,12059,75563,7459,19037,2461869,0.09236859647957328,0.0554115864307353,1.1799848545740177,6.385583223611138,0,0,0,0,0,0,80,-0.03921845938743118,0.6263550411036466
2024-11-13,0.03899476592870707,46810655178,461459359.65,929497202.3,1801026120.4,933288237.8,1580898929.1,110523992.912,616765.91591,16153848992.1,46810655178,421661.14622,2032848.1326,2454509.279575639,96898862.291,4578,6639,12970,15335,221,48,0,10158,19821,4981,226,11306,71613,6996,18152,2463035,0.35152882677247826,0.33225376521634853,1.1368343872990876,6.56205875481829,0,0,0,0,0,0,84,-0.01723982188699757,0.5160931270078207
2024-11-14,0.04119142729226668,46090591595,391335429.25,1139889072.8,2013347145.2,739094382.7,1612038504.4,104437918.262,137284.06073,16246089739,46090591595,400372.57944,1868974.1683,2269346.748427638,112577996.976,3825,6188,12321,14981,108,35,0,8508,18354,4262,111,10337,65622,6349,17707,2464849,-0.35171117896306525,-0.3650270773851804,1.121651218738748,5.91731280009353,0,0,0,0,0,0,88,-0.04125326354452419,0.566166185259009
2024-11-15,0.04069159864841661,46864731568,340041295.14,850553166.2,1748044275.1,812475327.8,1433534378.1,34644429.042,448455.57259,16374796199,46864731568,504633.96245,2069637.6156,2574271.577973188,154142069.76,3709,6232,12512,14778,91,38,0,8309,17477,3878,94,9449,62104,6372,16532,2466435,-0.34927283503714873,-0.3103620073236857,1.0569593313445806,5.894248882184946,0,0,0,0,0,0,80,0.01016003417423938,0.48657415508044993
