"Date","volETH","totalValueLockedUSD","bridgeVolume","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","weightedAverageGasPrice","weightedAverageTxFee","weightedAverageEthAPY","weightedAverageStablecoinAPY","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2023-04-15",0.0228968031560569,23994930699.2,161629094.33,174636471.33,286621819.16,53657413.47,203733512.2,20611833.4479,666.0333152,9533304787.1,23994930699.2,417081.83944738,21825534.539,6700,1947,12282,14162,11,11,0,12743,18369,306,12,1171,46174,4720,8918,2729634,-0.199848660744372,-0.134366221720008,1.04050757286606,2.14214963924962,0,0,0,0,0,0,68,-0.00448149808526654,0.609292313620106
"2023-04-16",0.0223719844446852,24098445343.3,177188312.1,113785232.13,234730458.43,68385995.525,334662226.79,8853106.6577,82750.972719,9545784570.5,24098445343.3,410368.8636305,108638841.994,5319,1944,13903,15772,46,17,0,10951,20571,257,47,1217,48107,5256,9879,2741000,0.100340432833207,0.277836910690192,1.04522237843404,2.19633096043226,0,0,0,0,0,0,68,0.0136348041408834,0.484748476576304
"2023-04-17",0.0264277222555489,23580516693.4,209570226.27,253641458.79,420298573.11,264095630.252,640266249.69,4711620.199,6031.220004,9422103204.6,23580516693.4,419432.584965837,47651325.605,5511,2065,12013,13908,25,11,0,10160,18041,387,26,1668,46386,5963,10241,2749991,0.236094466549642,0.0872300660811625,1.0664348808961,2.2933255774527,0,0,0,0,0,0,69,-0.0212452823031279,0.603479228856714
"2023-04-18",0.0244902836738579,23621990068.7,199623074.36,248181440.87,606010820.95,143709666.343,691753953.72,3877949.4705,32440.204592,9376216947.4,23621990068.7,418870.42266878,63896417.353,5713,1798,11161,12950,21,12,0,11457,17432,586,21,1784,48362,6662,10543,2758645,0.379027330594414,0.332651435093736,1.0528590791139,2.31010035004775,0,0,0,0,0,0,58,0.013690712825106,0.409533018702444
"2023-04-19",0.0445323161743733,22656313515.3,210382400.47,213844397.28,295578103.53,128291127.11,412244343.2,5721020.6271,994357.0021,9227535849.2,22656313515.3,416670.694095847,62970109.542,3799,1848,8343,9460,490,43,0,8327,12916,738,506,1649,38727,5440,9208,2763146,0.27473368486136,0.209398594340096,1.04895959700554,2.44582242003242,0,0,0,0,0,0,63,-0.0829180645855425,0.723478480733589
"2023-04-20",0.0395461753880831,22055091701.1,177803120.79,196341096.6,276096158.05,97570527.696,427373441.58,6557496.874,302360.293424,9166493221.1,22055091701.1,395776.93222628,155084551.9,3405,1826,7734,9183,100,23,0,7299,11859,520,110,1857,35039,4869,8632,2767089,-0.0566260889991052,-0.0552120539718522,1.11234023579217,2.50396611376362,0,0,0,0,0,0,52,0.0034805600933776,0.711133026937823
"2023-04-21",0.0361372177727063,21555711635.2,164871111.5,149982397.933,303790151.26,173409666.794,347990713.62,5465926.385,345282.93986,9058001616.3,21555711635.2,532008.66239394,42602832.245,3463,1920,8453,9992,253,55,0,7026,12097,589,266,1944,37501,5653,10059,2770869,-0.450231873596376,-0.434997077117642,1.09364284574915,2.41719894771458,0,0,0,0,0,0,50,-0.0490061218466851,0.493703950937623
"2023-04-22",0.0377982223898334,21763029454.7,178818684.42,144570957.02,281125324.34,126174400.832,239483709.65,2150035.0721,26426.7539921,9045331436,21763029454.7,359135.784094433,24117120.744,4146,1669,9153,10398,11,9,0,7814,12265,318,11,1224,34314,4784,7975,2777444,-0.0595571491970222,0.0822733012079229,1.05002240023871,2.29695377319245,0,0,0,0,0,0,53,0.0129655714505636,0.514258035484389
"2023-04-23",0.0359268711360751,21674465983.5,132742844.68,85058154.02,193534785.18,37936179.321,149241847.41,2352528.7145,56842.056038,9046395837.9,21674465983.5,399593.82272399,25248385.259,4310,1452,8415,9563,29,16,0,8452,12787,293,29,1055,33628,4068,6974,2784093,0.0812114100726336,0.0733396919008394,1.0086528332212,2.26778449553841,0,0,0,0,0,0,56,-0.00637047122306455,0.439498015516386
"2023-04-24",0.0360073955416651,21344519423.5,169387514.75,105247476.681,179816393.67,40734136.596,192148034.94,4133171.383,150901.44294,8970974808.6,21344519423.5,401531.610115009,28870057.367,4683,1514,8999,10808,80,24,0,8266,13443,275,83,1137,36531,4561,8815,2791108,0.0620653837062406,-0.0217420017321899,1.00343641449851,2.30492366859305,0,0,0,0,0,0,53,-0.0108912422095662,0.585305235706988
"2023-04-25",0.0359077645289484,21816868172.9,226908703.49,101586541.924,310502156.17,52317797.02,268313829.67,3061221.4139,1312466.54989,9085999909.4,21816868172.9,430561.82634726,30248637.983,4282,1907,9377,10665,51,25,0,8250,13246,329,51,1414,37146,5276,8635,2797427,-0.134902864340978,-0.159666674681644,1.00669202502476,2.31258494879576,0,0,0,0,0,0,53,0.0129835176509419,0.327168555532933
"2023-04-26",0.0212771240975206,21826841552.4,232490203.37,249210825.85,415986088.52,124684866.537,409241830.7,6075120.835,254393.57531,9136267836.8,21826841552.4,437011.501998908,33109464.674,6460,1893,11568,12807,73,30,0,13620,18017,444,77,1711,49960,5861,10311,2806922,0.0481325270878391,0.0512282214456049,1.00683970267146,2.32160927857087,0,0,0,0,1,0,56,5.35905680729698e-05,0.599084519236317
"2023-04-27",0.0236871458600605,22283323618.7,248475769.93,128522901.97,496383599.47,65007085.618,447956489.91,3294863.2879,17401.832167,9184089043.1,22283323618.7,663260.291803272,44774696.015,7744,1540,12554,13714,49,19,0,14824,18744,269,53,1296,49882,5397,9364,2819475,-0.0698666509512958,-0.011581639184234,1.01089772566964,2.36164041167419,0,0,0,0,1,0,59,0.0226561138911423,0.258918510013681
"2023-04-28",0.0130762029399846,22029924705.8,134492550.01,108055668.471,193821675.93,123924244.583,293947116.45,31058593.8788,26892.062374,9091380845.7,22029924705.8,452214.20776789,30818343.039,5263,1393,9774,11051,13,11,0,9597,13565,374,15,1129,38236,5192,8417,2827580,0.00959926759723327,-0.0229627009461722,1.0277782941899,2.99005406831033,0,0,0,0,0,0,64,-0.00930018940329624,0.557500434110502
"2023-04-29",0.012640638554872,21920847601.3,111832021.51,55788717.073,102074492.794,31956389.536,87322032.808,2787964.9063,1315.2400683,9042892209.2,21920847601.3,389568.699908406,11763255.755,4790,1175,9013,10201,14,8,0,8647,11719,544,14,885,32972,4176,7028,2835303,-0.0461758607742432,0.0354076830090294,1.02642071985925,2.7459317382998,0,0,0,0,0,0,64,0.00877092389093014,0.54654905007061
"2023-04-30",0.0152032436789649,22063744355.4,121389661.24,89841884.783,165808438.32,28294553.97,135016678.98,2445356.69057,17024.155341,9126814307.5,22063744355.4,412366.54096869,30270420.187,4821,1261,8706,9735,25,15,0,8493,11744,1232,25,939,32646,3844,6391,2842855,0.182227355248995,0.0800067410234352,1.01090202118303,2.47785521081263,0,0,0,0,0,0,60,-0.020611424774267,0.541841450853127
"2023-05-01",0.0167819350534364,21531108456.1,142771105.93,87517558.554,293533765.33,70794592.089,313196542.82,4155991.2123,138681.037106,9025301621.9,21531108456.1,435617.81199491,28716172.641,3234,1545,8146,9324,113,37,0,6131,10719,299,114,1269,27971,3338,6142,2846519,0.382465261619853,0.274283423900911,0.980248363337088,2.37318042069418,0,0,0,0,0,0,63,-0.0206136019956613,0.298151588985376
"2023-05-02",0.0181199135370927,21828663729.2,216756391.67,99108625.951,244786708.542,81953678.224,255439084.666,2922705.5414,4542.6308128,9022475509.2,21828663729.2,407378.86203696,35586229.67,3116,1413,6254,7612,62,17,0,5947,10055,253,64,1122,28939,4313,7223,2849812,0.183420721020239,0.190588701583881,0.983950006024472,2.37264287385969,0,0,0,0,0,0,55,0.0210736648076981,0.404877481058148
"2023-05-03",0.0193837110256067,22018329151.1,146691551.29,177088831.142,924984241.03,72966341.024,820365037.26,44371782.6949,9306.579984,9050852126.4,22018329151.1,434640.082085802,110054316.297,2156,1392,5466,6746,23,15,0,4822,9435,253,23,1363,26186,3982,6349,2852080,-0.106765805414553,-0.0847930345834582,1.02165581036136,2.55930061081822,0,0,0,0,0,0,64,0.0185461325576473,0.191450646710268
"2023-05-04",0.0181444886635104,21924505112.4,252829735.17,129506764.94,415618540.42,58798485.607,409056579.84,2496356.9449,18597.421901,9060279795.3,21924505112.4,401840.126386544,20339088.064,3096,1516,6594,7810,9,7,0,6403,10558,202,9,1492,28481,3345,6502,2855436,-0.000579190983372261,0.0150208055203885,1.05166143010241,2.64672345456752,0,0,0,0,0,0,64,-0.0146387933278778,0.311600066756233
"2023-05-05",0.0292841685462553,22445453238.5,164613516.47,174769087.24,1487052547.85,83896986.84,1056067333.92,2646085.3745,16278.862708,9114833014.9,22445453238.5,408515.223894268,48392891.047,2162,1367,5669,6705,47,15,0,5204,9205,329,47,1483,26913,4152,6515,2857648,0.55692419388395,0.504866423737199,1.07133470594575,2.55009222148629,0,0,0,0,0,0,61,0.0600998840557194,0.11752717648928
"2023-05-06",0.0363771559938777,22104130997.8,125845104.91,104478153.175,2564502319.6,38396350.506,1952240619.92,2562083.5513,159796.86722,9115092449,22104130997.8,378529.385435029,34928309.853,1812,1408,4867,6495,48,20,0,4719,9643,318,48,1456,25310,3264,5885,2859726,-0.0267218198624256,-0.00951660531449962,1.0791761384537,2.53662879594444,0,0,0,0,0,0,60,-0.0498070707031761,0.0407401281630722
"2023-05-07",0.0358304856888156,22157406815.4,119379790.3,113678700.632,1046602142.66,59202605.899,638323959.31,1154571.9273,6514.910452,9143482455.2,22157406815.4,476879.3756884,23004326.277,1652,1011,4755,6336,22,14,0,3358,8235,177,22,1088,20912,3054,5006,2861693,-0.176313908261286,-0.166008181806202,1.11972081918636,2.50551414740825,0,0,0,0,0,0,64,-0.0135318338068195,0.108616919456212
"2023-05-08",0.0351811542827671,21470118991.3,186527932.16,118549292.992,353191010.51,86671535.121,543790466.23,25881277.053,537563.3402,9015028188.6,21470118991.3,506735.281069895,168374450.355,2077,1864,6368,8157,259,58,0,4171,9918,574,266,1933,27890,3888,7168,2863146,-0.00767532574369511,-0.0584942410103764,1.1225890663373,2.68654065103785,0,0,0,0,0,0,60,-0.0126451542003929,0.335652067760211
"2023-05-09",0.0340881705090783,21504719043.3,121378725.77,178987924.974,344235920.13,86213679.9,311971351.98,2379857.6781,25897.794519,9030913100.5,21504719043.3,406472.074605919,39337065.219,2493,2030,6862,7860,47,23,0,4651,9070,294,53,1509,26378,3990,6832,2865560,-0.163032942482907,-0.149442694064927,1.13808782451988,2.58563812274149,0,0,0,0,0,0,51,-0.000498099651883521,0.519957141330299
"2023-05-10",0.0328981485817432,21280249757.4,171302096.52,170304713.35,312221266.65,92659930.116,281494232.86,3301497.3918,273323.5741,8994665822.7,21280249757.4,421926.69036277,26514287.096,2367,1679,6207,7270,96,35,0,5718,11037,388,97,2513,31351,3951,7678,2867791,0.0458835416502907,0.0672459419255928,1.14186620890727,2.53783017649707,0,0,0,0,0,0,52,-0.00305900202741238,0.545461605409831
"2023-05-11",0.0336751735685039,21092181165.8,174186480.53,186707634.704,506958876.77,112352777.933,521002881.46,4540639.0626,747904.148469,9019449496.9,21092181165.8,426037.365756341,22493215.513,2163,1748,5919,7274,143,37,0,4603,9343,381,145,2009,27629,4178,7012,2869788,0.0360954698289828,0.00407651268722625,1.20865338590921,2.50825998146888,0,0,0,0,0,0,52,-0.0254219976630869,0.368289506820701
"2023-05-12",0.0189627092992202,21098465649.3,181415629.58,182590300.08,493781744.05,177705407.667,513653457.76,3507080.5926,20734571.4457,8967061448.6,21098465649.3,466691.893597418,25153560.453,2616,1935,7074,8423,126,52,0,5432,10979,441,139,1917,29404,3902,6656,2872861,-0.324236092166994,-0.301027171967587,1.22099959160179,2.40557362630116,0,0,0,0,0,0,49,0.00699610296038777,0.369779365641171
"2023-05-13",0.0105074366409146,21066282283.9,115136673.38,76095925.425,165306263,36583392.296,138366776.65,1311996.719,2801.492006,8979375921.8,21066282283.9,367971.758671353,15201097.104,2542,1360,5880,6896,10,8,0,4141,7849,185,10,999,21859,3211,5503,2875966,-0.402889009296831,-0.333797031190167,1.2449977508959,2.40445306166632,0,0,0,0,0,0,48,-0.00686238556076901,0.460332984631078
"2023-05-14",0.010802379683905,21125745164.9,173166649.83,52844625.594,104079665.71,29027390.722,86451000.66,1494460.6511,21801.821074,9001136470.4,21125745164.9,482110.43724424,15709744.987,2018,4568,9119,10477,16,10,0,3623,11582,148,18,897,25010,3481,5287,2880085,-0.0289297870546912,-0.0395674789773355,1.2468055628011,2.40885082942205,0,0,0,0,0,0,48,0.00245387972262278,0.507732468523125
"2023-05-15",0.0116551416981694,21277565589.7,154226398.5,114115827.306,115837217.48,97002188.871,156830998.672,1600564.9903,21367.999147,9012842318.1,21277565589.7,409744.79459165,16721116.521,2288,4203,8529,10090,23,14,0,4238,11051,213,25,1179,25076,2907,5511,2884154,0.30907512700097,0.25502103613073,1.18491269875732,2.5258246008497,0,0,0,0,0,0,50,0.00981628081047958,0.985139575937265
"2023-05-16",0.0118790359052948,21005898108.6,125071036.18,92923957.865,137091607.34,79762785.007,161398875.47,1538069.5583,5212.3460018,8940144255.3,21005898108.6,529654.320351262,18796958.524,2670,2582,7911,9471,18,9,0,5388,10905,179,18,1468,29083,3949,7215,2888465,-0.04975595784828,-0.034692529206765,1.17790903110124,2.53334479633008,0,0,0,0,0,0,54,0.0037735997475643,0.677823826476408
"2023-05-17",0.0118657326297274,21224713763.7,293983666.68,154394096.57,234019274.93,106176809.217,251907741.46,3618006.7795,19980.471353,9044426206.1,21224713763.7,466774.7608086,51955126.352,2621,1995,7093,8717,16,14,0,5433,9998,227,18,1776,28885,4262,7227,2891802,-0.0548466767526914,-0.0426391431275881,1.22253261100059,2.42929421049173,0,0,0,0,0,0,50,-0.00123432762653497,0.659749486943682
"2023-05-18",0.00756685413991194,20847120143.5,729573431.56,83501436.489,149155091.49,58579323.0336,163043125.42,1446993.4855,1126.8194948,8948137930.9,20847120143.5,406243.619108824,18954869.082,2851,1753,6988,8706,36,13,0,6012,10676,221,42,1565,31724,5197,8056,2895417,0.0164308122405914,-0.00439258923912505,1.23262554937289,2.41841942116781,0,0,0,0,0,0,51,-0.0114500853456541,0.559829608596353
"2023-05-19",0.00746743491447388,21177701387,782404868.03,177252424.188,531106720.347,105999046.53,438984604.699,739801.42833,33686.659002,9043981392,21177701387,419861.60031855,12168115.397,2379,1224,6176,7386,21,11,0,4451,7674,124,21,1094,22161,3281,5552,2898579,-0.113807737689277,-0.114587897930757,1.24862021895153,2.35653643095921,0,0,0,0,0,0,48,0.00627127876271149,0.333741633079302
"2023-05-20",0.00680998485241994,21211907768.7,842089243.5,76057097.243,162893664.865,77941056.859,159562101.117,244197.32398,10421.84314,9029508006.2,21211907768.7,435191.401138489,23939123.609,2450,1206,5988,6843,12,9,0,4633,7454,78,12,1180,21160,2780,5092,2901873,-0.305977378697692,-0.285070542319984,1.26334608539987,2.34455787268094,0,0,0,0,0,0,48,0.0040528689837318,0.466912554923687
"2023-05-21",0.00779143844344371,21160959779.6,1199309522.69,76949687.343,342127503.708,48143777.1563,316465201.855,866410.47595,23008.257524,9029093839.1,21160959779.6,419537.26414872,20318415.184,1976,1171,5650,6592,23,12,0,4079,6806,169,23,995,20227,3091,5118,2904491,0.0464029482968585,0.0703534633765223,1.25557342901909,2.37203592382928,0,0,0,0,0,0,52,-0.00816101335443697,0.224915233382334
"2023-05-22",0.00724973403313333,21203393804.1,558322585.73,176440430.035,207630242.31,124717227.371,213764055.28,2094266.8962,91000.768241,9043372577.4,21203393804.1,447923.302899395,13612484.68,2154,1175,5635,6816,25,21,0,4249,7567,161,25,1446,21786,2924,5470,2906891,0.263160916988556,0.217985655763363,1.2563762898493,2.36293641977781,0,0,0,0,0,0,49,0.0067917038168046,0.849781939624997
"2023-05-23",0.0105415092590832,21459539427.7,155192186.31,270715564.94,673117211.74,189484653.2793,650914402.56,1991841.2004,1404060.62401,9040146167.6,21459539427.7,419196.729858667,14874001.501,2285,1322,5780,6835,33,16,0,4557,7790,166,34,1426,21887,2743,5219,2909309,0.101048797667134,0.102427176682518,1.2087319663055,2.56717456611339,0,0,0,0,0,0,50,0.0200972642424286,0.402181908616188
"2023-05-24",0.0161347649712101,20853677567,238613376.24,135785600.856,426492556.57,99208033.028,446735937.66,2272919.7013,305911.656726,8922201265.5,20853677567,402853.629461564,40010810.182,2504,1494,6403,7552,39,22,0,5227,8664,231,46,1496,25191,3397,6179,2912218,-0.156730298130341,-0.140057805778282,1.20410941830712,2.40188273460525,0,0,0,0,0,0,50,-0.0296519525067165,0.318377422452656
"2023-05-25",0.0156041193628467,20802168420.6,218302896.88,104676301.247,166909638.7,72567705.473,219386258.93,1009933.4456,184160.340216,8932116938.2,20802168420.6,387300.413725493,13780497.224,2372,1392,6027,7119,550,24,0,4778,8051,887,741,1254,23859,2825,5372,2915000,-0.0663997595926964,-0.122549608622982,1.25199142230249,2.37297276358864,0,0,0,0,0,0,51,0.00320612655378838,0.627143537439099
"2023-05-26",0.016126344318397,21206664414.9,194541692.14,91571007.06,555892942.5,47162995.436,551617694.23,1173143.6831,405359.0606591,9046295465.4,21206664414.9,512624.2369545,40128488.737,2140,1241,5540,6927,20,20,0,4858,8412,205,33,1231,22836,2872,5292,2917165,-0.191168529945132,-0.121785260812799,1.23389445203829,2.39910792470817,0,0,0,0,0,0,49,0.0121702676500979,0.164727774107332
"2023-05-27",0.0160784723718108,21201202451.7,166851096,54539863.18,113805626.92,26530087.097,91981595.17,610866.4092,2354.744554,9051052222.4,21201202451.7,385121.221004782,21782780.385,2247,1118,5123,6374,11,7,0,4510,7212,155,13,897,19786,2485,4549,2919942,-0.197275994088165,-0.127580886399539,1.24412475084601,2.37554978411354,0,0,0,0,0,0,48,0.001153727460105,0.479236964428296
"2023-05-28",0.0216287555252399,21610820719.8,196569836.51,86667538.928,272766004.552,32983191.4742,229348756.169,75308400.9651,38016.71863,9118498738.3,21610820719.8,468255.039418559,11004649.102,2274,1394,5559,6938,35,18,0,4956,8245,204,45,1371,23730,2948,6011,2922485,0.109045371065233,0.163548295008515,1.19769100367354,2.59997991591719,0,0,0,0,0,0,50,0.0419722090424415,0.317735852275087
"2023-05-29",0.0224977203297469,22146912271.5,249148521.56,109227264.294,840259314.3,81919875.351,388672985.48,4408081.1692,584229.668592,9104630165,22146912271.5,421136.73415406,38099328.16,2252,1459,6249,7363,91,27,0,4619,8298,221,120,1251,22617,2927,5224,2924884,0.195307753507911,0.102631475319953,1.18622333531497,2.48102740036694,0,0,0,0,0,0,52,-0.00828216554381544,0.129992327886296
"2023-05-30",0.0215995250336737,21941627194,194596978.15,107777067.11,347183508.47,46298481.1825,371918283.03,973134.0383,21379.008392,9041730053.7,21941627194,420569.89640559,40396583.859,2387,1435,5667,6809,34,19,0,4463,7398,177,36,1102,21580,2924,5525,2927456,0.168829785211767,0.0603890892076782,1.18407969625365,2.39107643835829,0,0,0,0,0,0,51,0.00420753547017138,0.310432565143897
"2023-05-31",0.0181732923798345,21426438459.4,221765874.93,651499231.993,1797149532.84,584669703.365,2210263430.6,13194749.4339,12065.3002685,9111626661.9,21426438459.4,430673.840972122,44229254.324,2748,1746,6634,7992,35,16,0,5041,8963,262,35,1278,24739,3306,5909,2930854,-0.134283100325163,-0.0752514843755744,1.20394887128833,2.44377951986918,0,0,0,0,0,0,51,-0.0142866385961469,0.362518098849264
"2023-06-01",0.0187448153710252,21471806573.6,227829003.24,133917195.24,498204794.67,56438443.86,431262774.83,8058857.7343,280871.044139,9144518128.9,21471806573.6,408760.50343516,48064946.416,2468,1628,5818,7187,26,20,0,4742,8850,232,32,1146,23747,3162,5608,2934106,0.0257295508972133,0.0469700394145625,1.25725663574284,2.39833564565074,0,0,0,0,0,0,52,-0.0063500775568972,0.268799491038025
"2023-06-02",0.020061335692745,21761969470.3,201670730.63,143582033.8,241012707.6,49978736.16,161851043.34,1915157.0005,98.70727664,9215348912.6,21761969470.3,589804.10128796,38858539.16,2697,1475,6375,7811,21,3,0,5501,9645,189,27,1234,25911,3609,5756,2937435,-0.183444812626834,-0.179394162858264,1.25286826005804,2.4927547134008,0,0,0,0,0,0,50,0.0240561154965135,0.595744661058693
