"Date","volETH","totalValueLockedUSD","bridgeVolume","weightedAverageGasPrice","weightedAverageTxFee","weightedAverageEthAPY","weightedAverageStablecoinAPY","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2024-08-06",0.0446304768954977,33633043228,108422292.7,-1.996696295,-2.080860988,1.102896309,5.667466617,350933954,7166553971,204462989.6,7026950213,17062083.98,13001.89596,11431743781,33633043228,1395609.819554,44100731.83,729,797,2340,2456,81,12,0,1342,1974,225,101,900,7287,1009,2084,225909,0,0,0,0,0,0,17,0.0188323923357769,0.0489682984904712
"2024-08-07",0.0431441506473421,32837707532,81640430.85,0.1126693485,0.06062462182,1.081018156,5.659955555,396787415.7,7798232256,433437953.3,7711855396,29425703.48,230750.8667,11215669337,32837707532,1365941.8385753,57354375.29,570,666,1604,1711,144,21,0,1079,1782,241,163,1021,6224,584,1704,225989,0,0,0,0,0,0,29,-0.0517183846400986,0.0508817130183202
"2024-08-08",0.0822925519305574,35384987851,77262227.02,0.1949587058,0.3486212091,1.078486731,5.793179518,406217780.5,7361155834,214570029.1,7158218554,22300575.7,3329.233698,11849567733,35384987851,1472524.743,32636222.53,620,585,1387,1500,49,8,0,1257,1720,198,54,691,5310,398,1273,226123,0,0,0,0,0,0,20,0.138025456127077,0.0551839669829764
"2024-08-09",0.0801551135149563,35114485683,51353095.93,-0.2857446586,-0.3432878632,1.097582968,5.838584733,427778545.5,5866561147,294836862.5,5712651684,10433451.95,26217.15875,11828603863,35114485683,1348158.0016447,17402642.28,537,464,1160,1287,22,3,0,978,1349,172,23,592,4246,311,1051,226297,0,0,0,0,0,0,48,-0.0321603262318426,0.0729181090558912
"2024-08-10",0.0805218342116523,35020757866,34560111.48,-0.7182027429,-0.7038424697,1.061273263,5.820298105,166375147.3,3585493832,177124269.1,3621689855,4630690.165,10262.52387,11783481918,35020757866,1382452.36608,69898573.5,339,347,950,977,180,13,0,632,930,81,200,441,3214,206,872,226452,0,0,0,0,0,0,40,0.00435389254801155,0.0464022963350617
"2024-08-11",0.0760071981004105,34790315076,39792421.32,0.5124530267,0.3115875933,0.975008343,5.762559707,222165878.1,4900132736,237658879.2,4910246709,20633744.91,4989.40451,11709759022,34790315076,1395567.2827213,96434774.67,396,417,1069,1150,69,11,0,750,1168,172,73,613,4008,364,1099,226605,0,0,0,0,0,0,39,-0.0219497910460369,0.0453387469420583
"2024-08-12",0.0654290511345259,35539138010,70633874.7,0.3442405249,0.6068513671,0.9659689929,5.733342997,269513653.7,3722434433,288962607.3,3810708414,14651991.29,17342.11041,11886280522,35539138010,1451852.5023283,35684686.94,444,413,1056,1135,14,9,0,824,1106,143,15,527,3775,360,997,226692,0,0,0,0,0,0,25,0.064109617742953,0.0724025254308623
"2024-08-13",0.0660521215751177,35654759222,69430250.71,-0.4627670303,-0.4271579327,0.991356421,5.764570065,255405625.1,6071257501,186046927.1,5770147211,12180840.52,18817.39093,11897596198,35654759222,1470824.2460676,17077777.26,447,438,1035,1208,19,5,0,839,1219,165,21,545,3764,288,1008,226835,0,0,0,0,0,0,31,-0.00725822866899772,0.0420679941606713
"2024-08-14",0.0613037923690544,35428797933,73333807.67,0.1012092966,-0.01324522675,0.9904741357,5.791448277,304269856.9,2929819456,225010688.7,2902809977,7394555.469,6454.749014,11924973801,35428797933,1465128.77105834,35487710.04,431,411,1058,1198,10,3,0,793,1098,117,10,517,3519,302,967,226962,0,0,0,0,0,0,30,-0.014909238319218,0.103852766858
"2024-08-15",0.0339774124198663,34760686326,79282135.7,0.205899504,0.1878617372,0.988089399,5.177578119,229373362.8,3115571792,242025043.4,3065173564,11714735.84,63994.12222,11763900736,34760686326,2276356.4023001,75141846.82,381,433,1013,1118,13,8,0,672,1079,147,13,612,3683,355,1014,227067,0,0,0,0,0,0,29,-0.0357465545077353,0.0736215944016995
"2024-08-16",0.0322533678664651,35060449922,44192093.88,-0.6309289806,-0.6446201397,0.9846784791,5.173262904,215072283.4,2491172442,156735701.3,2408366214,4970860.527,4082.396388,11827879069,35060449922,1232583.0378998,53535861.04,365,453,1026,1125,63,9,0,692,1066,110,70,549,3494,280,965,227217,0,0,0,0,0,0,27,0.00888839635180183,0.0863337598690408
"2024-08-17",0.0323895268332417,35125362743,33028323.92,-0.2335897451,-0.1112256351,0.9899078828,5.31035136,191303350,2582099244,133510929.4,2582440318,4050118.943,8762.30198,11877524399,35125362743,1186236.47543201,13539848.94,276,287,812,866,54,8,0,513,779,75,58,370,2667,184,836,227304,0,0,0,0,0,0,25,0.00843912797081714,0.0740883025486065
"2024-08-18",0.0309311681095409,35182332235,40116288.43,0.05211362583,0.05715841384,1.010029613,5.305929475,126040475.5,2540329675,110839432.8,2566219473,4713728.434,1316.395745,11860628497,35182332235,1306530.59610274,21230123.71,289,311,813,864,16,6,0,564,808,91,16,380,2632,214,696,227478,0,0,0,0,0,0,31,-0.000861005133120152,0.0496157946507474
"2024-08-19",0.0165776165087413,35156150243,60265340.97,0.2492091257,0.218689201,1.014131491,5.276906534,159240574.8,3141606476,114308075.3,3137280662,8945264.806,37226.22029,11945024443,35156150243,1403957.2227601,26111195.58,344,370,910,971,9,4,0,656,954,105,9,416,3019,229,822,227625,0,0,0,0,0,0,28,0.00952533301251534,0.0506876262245138
"2024-08-20",0.0182659766235008,34983144344,59293212.81,0.04125433373,0.109814866,1.122213458,5.241006316,225785809,6191535114,154946423.5,6083104911,22199258.04,411389.9705,11910104395,34983144344,1279294.45776852,26060733.23,390,395,1018,1136,22,8,0,811,1266,209,24,487,4009,324,1155,227742,0,0,0,0,0,0,30,-0.0246461611266913,0.0364668543168663
"2024-08-21",0.0208116711767925,35498465797,58818767.63,0.2341693382,0.1414995623,1.063877345,5.28824284,223083670.3,3847666307,203128685.4,3731163507,5099886.099,116361.5708,11964370782,35498465797,1580517.7380289,17272072.3,420,459,1052,1123,99,10,0,837,1262,120,102,481,3707,235,884,228001,0,0,0,0,0,0,26,0.0222048991910197,0.0579789546443119
"2024-08-22",0.0146608344457056,35344455491,92522758.73,-0.4202505394,-0.4589537931,1.064008607,5.309541563,126907773.1,3906463281,104948229,3927052524,5222101.934,702.7160867,11939840471,35344455491,1283908.2997991,76050564.22,398,405,1012,1186,8,5,0,819,1176,93,8,384,3287,238,825,228199,0,0,0,0,0,0,39,-0.00289699140316734,0.0324866161464375
"2024-08-23",0.0237636709141581,36555902183,79765120.42,0.08617798396,0.1335313926,1.067910239,5.322728999,277713106.5,7002387914,257716132.1,6971694957,16811968.52,82164.47686,12178941717,36555902183,1511741.2445974,22169882.04,594,526,1300,1605,20,7,0,1494,1834,185,20,706,5495,406,1371,228267,0,0,0,0,0,0,34,0.0519247999012444,0.0396597717679655
"2024-08-24",0.0239160486298521,36782420621,48302560.89,-0.2790221814,-0.1900436029,1.038077866,5.382027169,363015832.2,4243418433,128046355.2,4040915000,23213840.01,1590.677989,12360072486,36782420621,1321598.84683404,25745791.58,467,420,1022,1286,32,6,0,1220,1518,172,34,463,4281,396,886,228442,0,0,0,0,0,0,56,0.00203567011460314,0.0855479698577253
"2024-08-25",0.0244531855868555,36840420893,41074119.21,-0.07853804477,-0.123613956,1.045784356,5.422072099,294665405.2,3446081186,179374648.5,3369926934,13374924.91,3552.69868,12427037700,36840420893,1262320.22351552,23585706.32,418,420,959,1131,39,9,0,1155,1369,150,47,558,4150,305,845,228683,0,0,0,0,0,0,54,-0.00743230986677456,0.0855073892040337
"2024-08-26",0.0272298460799606,35718537385,112460093.1,0.4204070278,0.3136575589,1.035660246,5.425974219,193401627.3,3415688724,566362682.6,3671092558,6663573.113,8072.472474,11887765551,35718537385,1338086.4818068,27474726.56,443,410,1056,1207,33,12,0,907,1082,158,34,608,3675,259,872,228852,0,0,0,0,0,0,55,-0.0249410067868672,0.0566215609581408
"2024-08-27",0.0429685457026451,34057771906,71171942.33,-0.005577903062,-0.01941808586,1.025926355,5.379874632,212281122.5,7014992831,274598178.5,6978776918,28834105.14,3806334.065,11505671785,34057771906,1534025.7672001,76998960.39,470,557,1408,1484,107,27,0,915,1555,243,111,790,5352,511,1418,228992,0,0,0,0,0,0,48,-0.0865847857691087,0.0302610605048529
"2024-08-28",0.0436617106747602,34387793015,53746266.13,-0.007776447691,-0.02985296315,1.010780148,5.309074356,241148545.5,5749749087,194019383.5,5706116524,16146252.75,57170.00899,11576692079,34387793015,1309612.7981789,117227801.5,506,584,1335,1363,440,14,0,1100,1789,169,661,721,6093,410,1373,229178,0,0,0,0,0,0,30,0.0279777239958943,0.041940707646744
"2024-08-29",0.0437145880973369,34321856682,53537994.16,-0.04179612037,-0.07333127309,1.022280522,5.287125589,128688658.9,1935317930,121602531.7,1876340426,1972926.447,5360.349556,11532209286,34321856682,1394368.2623903,30258463.29,396,427,1036,1095,119,10,0,702,1050,54,152,338,3174,191,782,229375,0,0,0,0,0,0,29,0.000391579077277271,0.0664948414444752
"2024-08-30",0.0360779899205143,34373293255,81677937.86,-0.1290188065,-0.1397619424,1.027038733,5.222945887,196700260.5,3640686820,201426008,3615794650,5659715.423,92588.03836,11535609265,34373293255,1254568.36123681,36159057.08,365,444,1104,1109,118,8,0,760,1194,65,138,496,3878,257,1036,229532,0,0,0,0,0,0,34,-0.00129398119029211,0.0540283386693503
"2024-08-31",0.0357023232431738,34355128653,136068454.1,-0.4132749587,-0.3566749439,1.071973733,5.235437287,52797447.91,1896011968,46874178.41,1861014914,674813.3185,4646.243004,11522274640,34355128653,1260286.4316641,11004574.12,246,304,894,908,107,11,0,465,767,32,120,274,2383,199,648,229697,0,0,0,0,0,0,29,-0.00471918970853213,0.027846579452604
"2024-09-01",0.0363841087657098,33830674967,171137252.3,0.06100392263,0.0176995771,1.022502867,5.2592989,144098899.2,3762110789,131513813.6,3790711198,1216885.903,244859.0135,11378759103,33830674967,1231661.46317091,29485150.67,296,409,1070,1239,172,16,0,834,1360,43,187,512,4094,388,1055,229875,0,0,0,0,0,0,26,-0.0348422732512752,0.0383026729625638
"2024-09-02",0.0429902501879702,34330769975,62891062.62,0.9889549822,1.098612289,1.020632731,5.241055287,113655004.7,1855408567,85164034.01,1797212936,1200940.354,1448.646682,11519349978,34330769975,1516498.7925016,56737077.8,343,399,1028,1005,51,11,0,566,931,33,57,311,2867,293,734,230062,0,0,0,0,0,0,26,0.0446564619352525,0.0612560525597702
"2024-09-03",0.031973926091102,33848797081,51546432.3,-0.323461525,-0.4321333552,1.031609501,5.1749137,209511141.6,5701800849,184130877.6,5565206152,5530009.91,54104.13756,11410981684,33848797081,1253883.7803263,42143845,398,477,1159,1202,45,13,0,797,1308,85,51,380,3897,393,988,230228,0,0,0,0,0,0,26,-0.0463427508303562,0.0367447315591082
"2024-09-04",0.0298942697247016,33938006228,68709912.63,0.4746508188,0.5374938708,1.005067007,5.194028609,338942914.9,3759227758,516453929.8,3639203511,7548204.15,3836981.702,11224035386,33938006228,1331765.20969585,22367237.85,471,608,1408,1457,115,28,0,918,1545,115,123,559,4710,476,1095,230428,0,0,1,0,0,0,27,0.0109899784303629,0.0901629102356719
"2024-09-05",0.0316859081654493,33355043029,53354291.15,0.04322534215,0.05129329439,1.035432889,5.225033728,162820396.6,1998749756,570519162.5,1919605703,4482806.45,47885.80943,10706289587,33355043029,1296385.73783006,36437623.53,336,466,1074,1090,4,4,0,518,1034,64,4,374,3313,519,835,230595,0,0,0,0,0,0,29,-0.0336175875286795,0.0814611214391563
"2024-09-06",0.0370821054420578,31970982159,95385277.19,0.3308046221,0.2151113796,1.018650585,5.038007754,154759012.1,1999579861,303563686.7,2079222498,21213609.99,23402739.55,10259377772,31970982159,1319615.0049954,214575118.7,504,1011,2374,2247,367,50,0,866,2534,281,415,1230,9921,2523,2166,230762,0,0,0,0,0,0,22,-0.0624634449388806,0.0773957645395589
"2024-09-07",0.0399235073632259,32303169628,55562287.44,-0.9531524044,-0.8786997579,1.049680983,5.071239811,94286741.18,1786523548,155657591.1,1842717051,3885470.269,15882.81085,10261136545,32303169628,1186397.6808267,50536260.37,309,505,1092,1131,59,11,0,595,1348,139,62,417,4470,875,1086,230907,0,0,0,0,0,0,23,0.0218424491349678,0.0527766573721087
"2024-09-08",0.0396165721934104,32504479848,33205334.28,-0.3671606192,-0.3862337462,1.067005753,5.061952431,83226796.12,1167158503,66216838.52,1171417827,2230005.439,18109.21646,10333263195,32504479848,1252503.828844,64965779.64,295,363,886,878,49,11,0,552,931,70,56,271,2923,360,732,231065,0,0,0,0,0,0,29,0.00932831973369641,0.0713071925587471
"2024-09-09",0.0361586377898422,33090597563,100935138.7,0.9738496533,0.971860583,1.062267966,5.041124223,197906517.6,4515073960,193647661.9,4434228213,6672089.157,2026.067694,10397317470,33090597563,1264484.0604297,41457662.7,449,443,1036,1036,6,6,0,724,1108,94,7,343,3415,313,855,231224,0,0,0,0,0,0,26,0.0272408855000314,0.0438323977310883
"2024-09-10",0.0330846909516909,33237962756,46459007.73,0.1302992756,0.1595415285,1.055500665,4.869399965,133387288.2,2181863470,108644867.9,2170398576,4699455.467,294.457258,10447215909,33237962756,1197045.40835155,57108333.49,366,363,877,907,1,1,0,577,839,78,1,293,2608,216,654,231327,0,0,0,0,0,0,33,0.0118426344730604,0.0611345714496059
"2024-09-11",0.0331184880750885,33154557943,253630940.3,-0.4670809205,-0.5047000303,1.053664631,4.929615175,225622353,3350567461,228881126.6,3320370786,9397962.86,2452.191607,10402113541,33154557943,1160570.4172845,40699485.12,338,382,893,886,8,6,0,552,933,98,10,338,3082,421,755,231439,0,0,0,0,0,0,37,-0.0201026249653013,0.0673385495520396
"2024-09-12",0.0311855754455186,33331540448,310764332.9,0.2007639693,0.2185528776,1.05194633,4.897818544,128094078.6,2484134417,193366887.1,2443731505,2235899.844,147.637089,10358957392,33331540448,1381582.93367618,22200191.51,391,384,909,933,1,1,0,652,927,69,1,330,2906,300,696,231527,0,0,0,0,0,0,31,0.00918768346276976,0.0515648741563247
"2024-09-13",0.0172782705082754,34276017794,55378325.72,-0.1445831484,-0.1239369012,1.053994728,4.933090004,191663568.2,3283383403,71780277.8,3049384463,5421272.385,33089.57139,10609388165,34276017794,1342131.2226303,13819594.27,468,429,1022,1045,11,8,0,840,1112,95,11,278,3226,285,670,231708,0,0,0,0,0,0,32,0.0326274123063541,0.0583738006426172
"2024-09-14",0.0186188491701611,33997174514,50035062.24,-0.3839911403,-0.3746934494,1.040105277,4.969382799,138772301.1,2711838649,117553646.6,2626509817,2245135.273,7877.605406,10526423653,33997174514,1187279.69725959,21095726.31,332,339,828,840,23,8,0,558,799,60,26,275,2524,256,604,231827,0,0,0,0,0,0,50,-0.00928845135841971,0.0511727720788893
"2024-09-15",0.0268127660483025,33508306182,46552414.58,0.006517166306,-0.02040887163,1.045848251,5.022666891,138761672.2,2194551348,86074602.97,2239493358,15370372.58,15075.08038,10431822831,33508306182,1136051.75309983,46070541.17,342,360,843,873,16,7,0,582,863,66,17,253,2774,400,665,231984,0,0,0,0,0,0,51,-0.0424682580609588,0.0632300867903866
"2024-09-16",0.0243618418653621,33119051533,55431921.81,1.097516821,1.102042824,0.8616655119,5.566144635,291141592.8,4342478381,160377031.5,4160255742,27115492.89,953305.6498,10465370000,33119051533,1506644.9699133,105347941.2,386,412,980,973,27,11,0,595,1076,114,27,409,4030,893,942,232061,0,0,0,0,0,0,39,-0.00924398920313507,0.0670450298782961
"2024-09-17",0.0253963421735943,33657980136,50181588.06,0.05090559804,-0.003430535097,0.9831579454,5.039180007,217335265.8,1535857489,197244684.2,1482735008,12153433.39,2708527.688,10549596041,33657980136,1221589.9746684,39643870.67,393,399,868,885,2,1,0,578,888,85,2,289,2823,365,646,232192,0,0,0,0,0,0,33,0.0198818850338434,0.141507442817177
"2024-09-18",0.0246951922578154,33770783662,52266626.99,0.009992056421,0.06646964501,1.148525099,5.041437748,171984354.6,2115666810,131169499.3,2128036515,9785108.708,99200.74871,10643006179,33770783662,1199487.0878846,74532582.96,407,411,961,947,5,3,0,609,954,83,5,318,3074,438,683,232366,0,0,0,0,0,0,45,0.0128809587501735,0.0812908506136654
"2024-09-19",0.0282830345378214,34742749788,226965171.1,0.511960209,0.4768131889,1.011679148,5.043525006,322719882.6,2969412000,185386871.7,2914633608,7505355.668,1099.228797,10903632616,34742749788,1423694.6627806,37719616.93,489,370,955,942,1,1,0,754,892,103,1,302,2835,236,587,232424,0,0,0,0,0,0,49,0.0381755259517158,0.10868140985488
"2024-09-20",0.0293114268372353,35161304170,79642202.71,-0.02801270199,0.02756079958,1.046123056,5.075116914,149929102.6,1611112029,227076069,1597594788,4081266.576,0,10915081622,35161304170,1301732.9742705,27012782.62,470,397,982,972,0,0,0,647,826,78,0,320,2703,300,580,232547,0,0,0,0,0,0,54,0.0387213433650464,0.0930593899749227
"2024-09-21",0.0286869840729199,35552337611,41805113.34,-0.1504446833,-0.06622278661,1.039569201,5.135539626,103999449.1,464772442.3,76497249.46,424490923.7,3638219.752,35866.63742,11039854034,35552337611,1246003.1047224,16868641.93,310,230,662,650,1,1,0,422,447,38,1,208,1592,117,378,232619,0,0,0,0,0,0,54,0.0199266903229587,0.223764233062834
"2024-09-22",0.020264518205736,35408973587,33139946.62,-0.1513335508,-0.1520781402,1.050099088,5.117980176,88392222.22,887930161.5,61684735.44,910349709.3,10925096.45,0,10996458677,35408973587,1270587.7305698,43508211.01,344,252,683,679,0,0,0,472,502,86,0,175,1707,138,357,232708,0,0,0,0,0,0,52,-0.0119330861527933,0.0995486199845685
"2024-09-23",0.0171998175881606,36083925458,61879109.98,0.5696627001,0.5280674302,1.033610811,5.144919082,242929932.2,1543356805,140575049.3,1500237135,9019951.38,61094.72716,11222886691,36083925458,1433166.0531153,52520956.1,489,342,935,924,1,1,0,678,740,81,1,273,2562,249,571,232761,0,0,0,0,0,0,50,0.0249726170401638,0.157403609724583
"2024-09-24",0.0185837012298496,36117830852,145096625.6,0.03796480042,0.02670573326,1.036363342,5.214447739,214050248.2,736475164.8,130988566.5,664431899,4255654.364,719.69687,11306834236,36117830852,1291745.53418,15620823.23,385,297,812,796,1,1,0,472,579,39,1,179,1923,197,473,232820,0,0,0,0,0,0,54,0.00183013739373993,0.290641502158635
"2024-09-25",0.0254073977748035,35480449095,79333966.64,-0.04858026906,-0.06444606124,1.02590642,5.194845334,258085554.3,892521749.1,193604021.2,887150134.7,5449158.145,0,11205598271,35480449095,1375439.05071,37110932.53,396,286,838,821,0,0,0,515,615,58,0,224,2179,258,530,232894,0,0,0,0,0,0,59,-0.0275814183093477,0.289164442838786
"2024-09-26",0.0231016571005048,36179574259,85850011.11,-0.05313368354,-0.04384678154,0.9897496571,5.301148956,417295902.5,1294086998,349144327.1,1009160693,7269937.435,0,11334386390,36179574259,1300565.9608,47437828.14,406,320,884,875,0,0,0,616,689,64,0,287,2328,196,499,232984,0,0,0,0,0,0,50,0.0198418370464637,0.322463561680882
"2024-09-27",0.0204398268487686,36813938605,103368324,-0.3084334862,-0.3281606604,0.9921889639,5.331702242,248817209,1822428355,164487766.2,1775771524,7995804.336,0,11559027955,36813938605,1410148.2612589,30002107.03,558,398,1122,1103,0,0,0,825,869,72,0,301,2889,212,630,233046,0,0,0,0,0,0,61,0.0234607818773735,0.136530584764744
"2024-09-28",0.0201821046690669,36640157900,48328956.16,-0.6508082913,-0.568236531,1.032584875,5.316222818,134559111.2,1071743370,80542410.01,1052639186,18270185.67,334.2826929,11557185884,36640157900,1306456.7129608,101348848.4,361,302,866,862,1,1,0,545,671,66,1,293,2381,231,590,233135,0,0,0,0,0,0,64,-0.00700902642957856,0.125551615215497
"2024-09-29",0.0196156128458953,36530421448,51512699.99,0.08871480093,0.07654007712,1.025290523,5.379503986,66463604.49,1448536556,52051684.45,1461317923,7096233.081,689.1961071,11531442459,36530421448,1396126.8789737,29038097.29,338,285,791,776,3,3,0,456,576,41,3,205,1868,179,441,233235,0,0,0,0,0,0,63,-0.00676496660641312,0.045883277308191
"2024-09-30",0.0190920659293465,35971725979,67077893.3,0.3472479403,0.2446646874,1.012421702,5.396317522,224978594,1795457935,144436291.2,1759911350,14594043.25,9340.043344,11489159291,35971725979,1474940.2155421,85363144.17,420,358,976,966,2,2,0,615,817,120,2,309,2805,288,670,233379,0,0,0,0,0,0,61,-0.020600787459772,0.12530429681161
"2024-10-01",0.0289493748248724,34884579495,126170154.6,0.4208795868,0.2703626233,1.765759352,5.368908393,270607739.6,1455341775,207064503.6,1427118510,17412438.62,748471.0403,11309798996,34884579495,1482327.13100783,45108781.31,435,463,1201,1180,28,11,0,640,990,174,31,579,3847,493,967,233397,0,0,0,0,0,0,50,-0.0608956900176771,0.185941023784602
"2024-10-02",0.0297579866243403,34294932722,180447673.5,-0.4090915914,-0.3181917109,0.9633143812,5.294567202,336319724,2041667544,212532102.6,2002037057,15340511.23,89374.95047,11284182133,34294932722,1464613.9568059,54013942.62,446,519,1179,1165,18,8,0,640,1030,180,20,502,3600,400,855,233498,0,0,0,0,0,0,42,-0.0349343139034,0.164727957295676
"2024-10-03",0.0264698894227423,33947359143,62587258.84,-0.3249039668,-0.3198956924,0.9864221535,5.297340358,213549081,2646427229,170733484.4,2648988804,10135641.38,1111714.387,11253728855,33947359143,1332372.0216218,52159402.85,376,508,1185,1191,20,13,0,549,1026,165,20,475,3375,407,781,233591,0,0,0,0,0,0,37,-0.00674411494008531,0.0806933508920604
"2024-10-04",0.0274214324221933,34647079139,84175286.11,-0.1537411298,-0.131266386,1.096397313,5.363368867,230747221.5,780958329.6,145222530,771569275.3,10072896.92,322.403207,11452621191,34647079139,1404941.42073152,34746763.51,392,380,953,971,1,1,0,606,804,124,1,326,2681,206,657,233659,0,0,0,0,0,0,41,0.0271883416380039,0.295466752519544
"2024-10-05",0.0279344491108214,34480192785,37667837.84,-0.06920368363,0.009009069942,1.157759768,5.307878867,130738940.3,675127460.4,198444299.3,745212812.2,43372382.37,79.75986631,11373233047,34480192785,1249777.5428617,12717159.43,243,238,638,634,1,1,0,366,537,102,1,224,1821,163,449,233716,0,0,0,0,0,0,49,0.000227771095176799,0.193650751848458
"2024-10-06",0.0294590720009142,34776611984,35167234.96,0.3185604829,0.3422212144,1.193537997,5.379444354,156585491.5,1301259265,88876946.44,1262435656,4788703.485,673.0882752,11482693620,34776611984,1174529.75287844,4259519.529,263,218,599,588,2,3,0,364,474,47,3,188,1550,105,376,233772,0,0,0,0,0,0,50,0.0104422705651022,0.120333814875854
"2024-10-07",0.0292554567380705,34564260152,66413710.43,0.8200084013,0.6899573852,1.1512089,5.063661553,284447086.3,877549054.6,369212001.3,1001552046,16585964.3,41782.15071,11350996204,34564260152,2573116.3147632,36284191.67,375,285,760,751,2,1,0,503,614,81,2,255,2199,279,482,233856,0,0,0,0,0,0,50,-0.00723001742932449,0.324138103515655
"2024-10-08",0.0192376573605528,34581510714,136758040.7,0.3194944226,0.04528486454,1.152636869,5.127737999,235579771.5,1614067498,177908617.3,1700705510,3491051.663,0,11452503145,34581510714,1358823.3107354,36889071.71,276,261,681,651,0,0,0,341,540,56,0,165,1840,275,465,233954,0,0,0,0,0,0,49,0.00747585559529895,0.145954101542784
"2024-10-09",0.017643658725629,33986735559,87617215.82,-0.2999018318,-0.0613882721,2.295785116,5.050567909,280177253.3,782657565.9,247225637.7,726793075.5,18783755.69,20512.15162,11345126820,33986735559,1576143.628981,52573350.45,290,324,821,786,5,4,0,371,627,82,5,258,2114,243,533,234110,0,0,0,0,0,0,49,-0.0294343082644399,0.357981913811587
"2024-10-10",0.017471611055538,33790063116,68756656.89,-0.461046795,-0.4317824164,1.148871314,5.008981859,286845522,1408541166,266598845.8,1489058000,18765714.44,88372.4178,11337418314,33790063116,1291800.8981723,58693153.45,350,363,922,901,11,8,0,489,783,126,11,352,2752,311,684,234176,0,0,0,0,0,0,39,0.00642201919905005,0.203647240793529
"2024-10-11",0.0161558599162447,34669812711,143437508.5,0.3235290793,0.2623642645,1.135537495,5.012078988,384249487,1783049589,245221579.9,1637197502,10373515.58,15947.7142,11588597984,34669812711,1352577.1434866,21577983.75,305,276,730,718,1,3,0,406,522,77,4,208,1874,183,479,234207,0,0,0,0,0,0,32,0.0212901513854309,0.215501290244822
"2024-10-12",0.017076229500397,34787895360,45653584.34,-0.2838248612,-0.2376716519,1.108828613,5.030028777,79178364.47,1435674997,135973180.1,1341078849,6458341.434,8712476.403,11529807811,34787895360,1222616.57205293,15969995.88,260,225,560,540,1,1,0,354,444,60,1,170,1497,126,344,234265,0,0,0,0,0,0,49,0.0161812205520944,0.0551506187928688
"2024-10-13",0.0169354252005353,34785867810,43024766.84,-0.1520053599,-0.009804000097,1.105281051,4.988670663,59602440.97,656790588.5,39828873.43,622868348.2,3532638.823,6742.023967,11552319050,34785867810,1320301.22010462,15200092.12,227,210,553,530,3,2,0,300,379,43,3,164,1338,126,324,234312,0,0,0,0,0,0,50,-0.00305738904396157,0.0907480131621892
"2024-10-14",0.0281107803903091,36151855717,85607881.17,0.4719927651,0.3972210383,1.281606714,5.065583034,279210547,588477271.7,125089611.4,498917190,19426138.12,44309.00811,11941238014,36151855717,1736928.720012,76207173.71,469,335,917,898,4,4,0,721,723,95,4,265,2669,301,573,234364,0,0,0,0,0,0,48,0.0634083402516721,0.474462754004778
"2024-10-15",0.0291628026013666,36077066793,117836977.1,-0.1739081497,-0.1969982712,1.111840209,5.141230632,263821933,563259273.7,208329301.2,549787396.1,9099010.593,31776.59599,11959214046,36077066793,1439501.3610337,15982142.22,467,326,956,920,3,4,0,623,658,71,5,283,2377,221,518,234464,0,0,0,0,0,0,65,-0.0086668558184817,0.46838453500637
"2024-10-16",0.0242340497242786,36289547465,90920246.54,-0.1967720162,-0.1358381987,1.109862327,5.129677263,354977108,1361606375,241384444.8,1339947588,12746917.69,4754.358399,12090666382,36289547465,1359495.59353068,10783592.25,429,324,920,902,4,4,0,574,650,62,4,265,2205,159,490,234606,0,1,0,0,0,0,73,0.00124546618564025,0.260704646010489
"2024-10-17",0.0248770662174567,36206623953,100326796.4,0.2949035098,0.1945634847,1.145228904,5.14840691,140624957.3,868057309.1,168374633.2,827224990.9,16255095.7,7603.287967,12040743222,36206623953,1411823.8756106,19410100.04,301,256,749,718,5,3,0,365,458,46,5,208,1615,146,391,234668,0,0,0,0,0,0,71,-0.00213164926920228,0.161999623556882
"2024-10-18",0.0246009446520502,36667123216,167368281.2,0.1605753878,0.1063106345,1.12671359,5.388470394,285782096.4,688811138.4,148994074.6,574053497,20514669.36,168.6816408,12233646258,36667123216,1414702.7946042,14850114.42,330,244,730,701,1,1,0,467,463,68,1,212,1685,127,352,234695,0,0,0,0,0,0,73,0.0137941107602577,0.414891804833219
"2024-10-19",0.024731242558035,36658132232,49167040.9,-0.5899717977,-0.5755540965,1.147569065,5.132335365,103577254.2,514811163.6,96194502.46,462567596.7,4253502.799,1109.587517,12223717768,36658132232,1227592.59907985,13605553.54,308,273,705,679,1,1,0,393,481,58,1,190,1689,154,417,234781,0,0,0,0,0,0,72,0.00214402883359099,0.201194654513121
